Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,
Data,5,record,timestamp,"1019650595",s,position_lat,"635031752",semicircles,position_long,"79496321",semicircles,distance,"2369.7",m,speed,"2.138",m/s,enhanced_speed,"2.138",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650596",s,position_lat,"635031502",semicircles,position_long,"79496342",semicircles,distance,"2372.04",m,speed,"2.325",m/s,enhanced_speed,"2.325",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650597",s,position_lat,"635031241",semicircles,position_long,"79496342",semicircles,distance,"2374.47",m,speed,"2.719",m/s,enhanced_speed,"2.719",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650598",s,position_lat,"635030969",semicircles,position_long,"79496334",semicircles,distance,"2377.01",m,speed,"2.683",m/s,enhanced_speed,"2.683",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650599",s,position_lat,"635030675",semicircles,position_long,"79496322",semicircles,distance,"2379.76",m,speed,"2.668",m/s,enhanced_speed,"2.668",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650600",s,position_lat,"635030110",semicircles,position_long,"79496239",semicircles,distance,"2385.05",m,speed,"3.671",m/s,enhanced_speed,"3.671",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650601",s,position_lat,"635029626",semicircles,position_long,"79496121",semicircles,distance,"2389.61",m,speed,"4.894",m/s,enhanced_speed,"4.894",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650602",s,position_lat,"635029102",semicircles,position_long,"79495996",semicircles,distance,"2394.55",m,speed,"5.085",m/s,enhanced_speed,"5.085",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650603",s,position_lat,"635028543",semicircles,position_long,"79495904",semicircles,distance,"2399.79",m,speed,"5.666",m/s,enhanced_speed,"5.666",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650604",s,position_lat,"635027952",semicircles,position_long,"79495834",semicircles,distance,"2405.32",m,speed,"5.282",m/s,enhanced_speed,"5.282",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650605",s,position_lat,"635027101",semicircles,position_long,"79495736",semicircles,distance,"2413.28",m,speed,"6.117",m/s,enhanced_speed,"6.117",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650606",s,position_lat,"635026381",semicircles,position_long,"79495674",semicircles,distance,"2420.01",m,speed,"6.738",m/s,enhanced_speed,"6.738",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650607",s,position_lat,"635025664",semicircles,position_long,"79495638",semicircles,distance,"2426.7",m,speed,"6.752",m/s,enhanced_speed,"6.752",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650608",s,position_lat,"635024960",semicircles,position_long,"79495631",semicircles,distance,"2433.27",m,speed,"6.552",m/s,enhanced_speed,"6.552",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650609",s,position_lat,"635024251",semicircles,position_long,"79495642",semicircles,distance,"2439.88",m,speed,"6.31",m/s,enhanced_speed,"6.31",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650610",s,position_lat,"635023527",semicircles,position_long,"79495638",semicircles,distance,"2446.64",m,speed,"6.83",m/s,enhanced_speed,"6.83",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650611",s,position_lat,"635022774",semicircles,position_long,"79495633",semicircles,distance,"2453.67",m,speed,"6.939",m/s,enhanced_speed,"6.939",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650612",s,position_lat,"635021982",semicircles,position_long,"79495684",semicircles,distance,"2461.06",m,speed,"7.367",m/s,enhanced_speed,"7.367",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650613",s,position_lat,"635021137",semicircles,position_long,"79495779",semicircles,distance,"2468.96",m,speed,"7.875",m/s,enhanced_speed,"7.875",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650614",s,position_lat,"635020269",semicircles,position_long,"79495923",semicircles,distance,"2477.1",m,speed,"8.425",m/s,enhanced_speed,"8.425",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650615",s,position_lat,"635019393",semicircles,position_long,"79496149",semicircles,distance,"2485.37",m,speed,"8.041",m/s,enhanced_speed,"8.041",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650616",s,position_lat,"635018514",semicircles,position_long,"79496473",semicircles,distance,"2493.77",m,speed,"8.406",m/s,enhanced_speed,"8.406",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650617",s,position_lat,"635017637",semicircles,position_long,"79496906",semicircles,distance,"2502.31",m,speed,"8.406",m/s,enhanced_speed,"8.406",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650618",s,position_lat,"635016776",semicircles,position_long,"79497371",semicircles,distance,"2510.75",m,speed,"8.605",m/s,enhanced_speed,"8.605",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650619",s,position_lat,"635015925",semicircles,position_long,"79497738",semicircles,distance,"2518.95",m,speed,"7.947",m/s,enhanced_speed,"7.947",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650620",s,position_lat,"635015096",semicircles,position_long,"79497961",semicircles,distance,"2526.78",m,speed,"7.941",m/s,enhanced_speed,"7.941",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650621",s,position_lat,"635014326",semicircles,position_long,"79498066",semicircles,distance,"2533.99",m,speed,"7.092",m/s,enhanced_speed,"7.092",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650622",s,position_lat,"635013614",semicircles,position_long,"79498115",semicircles,distance,"2540.64",m,speed,"6.316",m/s,enhanced_speed,"6.316",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650623",s,position_lat,"635012952",semicircles,position_long,"79498126",semicircles,distance,"2546.82",m,speed,"6.185",m/s,enhanced_speed,"6.185",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650624",s,position_lat,"635012491",semicircles,position_long,"79498127",semicircles,distance,"2551.12",m,speed,"5.622",m/s,enhanced_speed,"5.622",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650625",s,position_lat,"635011690",semicircles,position_long,"79498141",semicircles,distance,"2558.59",m,speed,"6.111",m/s,enhanced_speed,"6.111",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650626",s,position_lat,"635010996",semicircles,position_long,"79498176",semicircles,distance,"2565.07",m,speed,"6.218",m/s,enhanced_speed,"6.218",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650627",s,position_lat,"635010273",semicircles,position_long,"79498222",semicircles,distance,"2571.82",m,speed,"6.671",m/s,enhanced_speed,"6.671",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650628",s,position_lat,"635009515",semicircles,position_long,"79498269",semicircles,distance,"2578.9",m,speed,"7.23",m/s,enhanced_speed,"7.23",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650629",s,position_lat,"635008768",semicircles,position_long,"79498303",semicircles,distance,"2585.87",m,speed,"7.046",m/s,enhanced_speed,"7.046",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650630",s,position_lat,"635008038",semicircles,position_long,"79498334",semicircles,distance,"2592.69",m,speed,"6.708",m/s,enhanced_speed,"6.708",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650631",s,position_lat,"635007305",semicircles,position_long,"79498350",semicircles,distance,"2599.53",m,speed,"6.535",m/s,enhanced_speed,"6.535",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650632",s,position_lat,"635006538",semicircles,position_long,"79498357",semicircles,distance,"2606.68",m,speed,"7.019",m/s,enhanced_speed,"7.019",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650633",s,position_lat,"635005722",semicircles,position_long,"79498422",semicircles,distance,"2614.31",m,speed,"7.73",m/s,enhanced_speed,"7.73",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650634",s,position_lat,"635004871",semicircles,position_long,"79498587",semicircles,distance,"2622.3",m,speed,"8.116",m/s,enhanced_speed,"8.116",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650635",s,position_lat,"635004009",semicircles,position_long,"79498850",semicircles,distance,"2630.48",m,speed,"8.081",m/s,enhanced_speed,"8.081",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650636",s,position_lat,"635003152",semicircles,position_long,"79499152",semicircles,distance,"2638.65",m,speed,"8.178",m/s,enhanced_speed,"8.178",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650637",s,position_lat,"635002304",semicircles,position_long,"79499397",semicircles,distance,"2646.68",m,speed,"7.941",m/s,enhanced_speed,"7.941",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650638",s,position_lat,"635001452",semicircles,position_long,"79499543",semicircles,distance,"2654.67",m,speed,"7.705",m/s,enhanced_speed,"7.705",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650639",s,position_lat,"635000592",semicircles,position_long,"79499622",semicircles,distance,"2662.71",m,speed,"8.116",m/s,enhanced_speed,"8.116",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650640",s,position_lat,"634999732",semicircles,position_long,"79499693",semicircles,distance,"2670.74",m,speed,"8.013",m/s,enhanced_speed,"8.013",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650641",s,position_lat,"634998876",semicircles,position_long,"79499783",semicircles,distance,"2678.74",m,speed,"7.822",m/s,enhanced_speed,"7.822",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650642",s,position_lat,"634998042",semicircles,position_long,"79499890",semicircles,distance,"2686.55",m,speed,"7.925",m/s,enhanced_speed,"7.925",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650643",s,position_lat,"634997243",semicircles,position_long,"79499993",semicircles,distance,"2694.03",m,speed,"7.375",m/s,enhanced_speed,"7.375",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650644",s,position_lat,"634996475",semicircles,position_long,"79500056",semicircles,distance,"2701.2",m,speed,"7.052",m/s,enhanced_speed,"7.052",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650645",s,position_lat,"634995742",semicircles,position_long,"79500073",semicircles,distance,"2708.04",m,speed,"6.782",m/s,enhanced_speed,"6.782",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650646",s,position_lat,"634995069",semicircles,position_long,"79500066",semicircles,distance,"2714.32",m,speed,"6.407",m/s,enhanced_speed,"6.407",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650647",s,position_lat,"634994660",semicircles,position_long,"79500087",semicircles,distance,"2718.14",m,speed,"5.177",m/s,enhanced_speed,"5.177",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650648",s,position_lat,"634994244",semicircles,position_long,"79500140",semicircles,distance,"2722.03",m,speed,"3.861",m/s,enhanced_speed,"3.861",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650649",s,position_lat,"634994052",semicircles,position_long,"79500169",semicircles,distance,"2723.83",m,speed,"2.578",m/s,enhanced_speed,"2.578",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650650",s,position_lat,"634993831",semicircles,position_long,"79500206",semicircles,distance,"2725.9",m,speed,"2.085",m/s,enhanced_speed,"2.085",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650651",s,position_lat,"634993671",semicircles,position_long,"79500234",semicircles,distance,"2727.4",m,speed,"1.866",m/s,enhanced_speed,"1.866",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650652",s,position_lat,"634993414",semicircles,position_long,"79500270",semicircles,distance,"2729.81",m,speed,"2.019",m/s,enhanced_speed,"2.019",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650653",s,position_lat,"634993246",semicircles,position_long,"79500291",semicircles,distance,"2731.38",m,speed,"1.891",m/s,enhanced_speed,"1.891",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650654",s,position_lat,"634993052",semicircles,position_long,"79500310",semicircles,distance,"2733.2",m,speed,"1.975",m/s,enhanced_speed,"1.975",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650655",s,position_lat,"634992761",semicircles,position_long,"79500326",semicircles,distance,"2735.91",m,speed,"2.221",m/s,enhanced_speed,"2.221",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650656",s,position_lat,"634992504",semicircles,position_long,"79500323",semicircles,distance,"2738.31",m,speed,"2.186",m/s,enhanced_speed,"2.186",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650657",s,position_lat,"634992257",semicircles,position_long,"79500305",semicircles,distance,"2740.62",m,speed,"2.174",m/s,enhanced_speed,"2.174",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650658",s,position_lat,"634992007",semicircles,position_long,"79500266",semicircles,distance,"2742.96",m,speed,"2.477",m/s,enhanced_speed,"2.477",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650659",s,position_lat,"634991757",semicircles,position_long,"79500209",semicircles,distance,"2745.31",m,speed,"2.467",m/s,enhanced_speed,"2.467",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650660",s,position_lat,"634991519",semicircles,position_long,"79500146",semicircles,distance,"2747.56",m,speed,"2.2",m/s,enhanced_speed,"2.2",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650661",s,position_lat,"634991355",semicircles,position_long,"79500111",semicircles,distance,"2749.11",m,speed,"1.842",m/s,enhanced_speed,"1.842",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650662",s,position_lat,"634991092",semicircles,position_long,"79500062",semicircles,distance,"2751.57",m,speed,"2.006",m/s,enhanced_speed,"2.006",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650663",s,position_lat,"634990852",semicircles,position_long,"79500031",semicircles,distance,"2753.82",m,speed,"2.21",m/s,enhanced_speed,"2.21",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650664",s,position_lat,"634990690",semicircles,position_long,"79500023",semicircles,distance,"2755.33",m,speed,"1.907",m/s,enhanced_speed,"1.907",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650665",s,position_lat,"634990508",semicircles,position_long,"79500029",semicircles,distance,"2757.03",m,speed,"1.944",m/s,enhanced_speed,"1.944",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650666",s,position_lat,"634990321",semicircles,position_long,"79500035",semicircles,distance,"2758.78",m,speed,"1.661",m/s,enhanced_speed,"1.661",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650667",s,position_lat,"634990128",semicircles,position_long,"79500020",semicircles,distance,"2760.58",m,speed,"1.782",m/s,enhanced_speed,"1.782",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650668",s,position_lat,"634989857",semicircles,position_long,"79499973",semicircles,distance,"2763.12",m,speed,"2.066",m/s,enhanced_speed,"2.066",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650669",s,position_lat,"634989629",semicircles,position_long,"79499922",semicircles,distance,"2765.27",m,speed,"2.042",m/s,enhanced_speed,"2.042",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650670",s,position_lat,"634989475",semicircles,position_long,"79499889",semicircles,distance,"2766.72",m,speed,"1.769",m/s,enhanced_speed,"1.769",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650671",s,position_lat,"634989223",semicircles,position_long,"79499845",semicircles,distance,"2769.08",m,speed,"2.0",m/s,enhanced_speed,"2.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650672",s,position_lat,"634988982",semicircles,position_long,"79499814",semicircles,distance,"2771.34",m,speed,"2.275",m/s,enhanced_speed,"2.275",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650673",s,position_lat,"634988739",semicircles,position_long,"79499788",semicircles,distance,"2773.61",m,speed,"2.311",m/s,enhanced_speed,"2.311",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650674",s,position_lat,"634988491",semicircles,position_long,"79499769",semicircles,distance,"2775.92",m,speed,"2.325",m/s,enhanced_speed,"2.325",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650675",s,position_lat,"634988240",semicircles,position_long,"79499758",semicircles,distance,"2778.27",m,speed,"2.346",m/s,enhanced_speed,"2.346",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650676",s,position_lat,"634987986",semicircles,position_long,"79499751",semicircles,distance,"2780.64",m,speed,"2.375",m/s,enhanced_speed,"2.375",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650677",s,position_lat,"634987732",semicircles,position_long,"79499735",semicircles,distance,"2783.01",m,speed,"2.361",m/s,enhanced_speed,"2.361",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650678",s,position_lat,"634987479",semicircles,position_long,"79499710",semicircles,distance,"2785.37",m,speed,"2.382",m/s,enhanced_speed,"2.382",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650679",s,position_lat,"634987227",semicircles,position_long,"79499678",semicircles,distance,"2787.73",m,speed,"2.174",m/s,enhanced_speed,"2.174",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650680",s,position_lat,"634986974",semicircles,position_long,"79499641",semicircles,distance,"2790.1",m,speed,"2.447",m/s,enhanced_speed,"2.447",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650681",s,position_lat,"634986723",semicircles,position_long,"79499606",semicircles,distance,"2792.45",m,speed,"2.296",m/s,enhanced_speed,"2.296",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650682",s,position_lat,"634986463",semicircles,position_long,"79499570",semicircles,distance,"2794.89",m,speed,"2.332",m/s,enhanced_speed,"2.332",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650683",s,position_lat,"634986193",semicircles,position_long,"79499538",semicircles,distance,"2797.41",m,speed,"2.664",m/s,enhanced_speed,"2.664",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650684",s,position_lat,"634985915",semicircles,position_long,"79499510",semicircles,distance,"2800.01",m,speed,"2.703",m/s,enhanced_speed,"2.703",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650685",s,position_lat,"634985637",semicircles,position_long,"79499485",semicircles,distance,"2802.61",m,speed,"2.686",m/s,enhanced_speed,"2.686",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650686",s,position_lat,"634985371",semicircles,position_long,"79499469",semicircles,distance,"2805.09",m,speed,"2.319",m/s,enhanced_speed,"2.319",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650687",s,position_lat,"634985114",semicircles,position_long,"79499456",semicircles,distance,"2807.49",m,speed,"2.164",m/s,enhanced_speed,"2.164",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650688",s,position_lat,"634984867",semicircles,position_long,"79499450",semicircles,distance,"2809.8",m,speed,"2.174",m/s,enhanced_speed,"2.174",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650689",s,position_lat,"634984616",semicircles,position_long,"79499449",semicircles,distance,"2812.14",m,speed,"2.138",m/s,enhanced_speed,"2.138",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650690",s,position_lat,"634984344",semicircles,position_long,"79499451",semicircles,distance,"2814.68",m,speed,"2.78",m/s,enhanced_speed,"2.78",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650691",s,position_lat,"634984050",semicircles,position_long,"79499458",semicircles,distance,"2817.42",m,speed,"2.983",m/s,enhanced_speed,"2.983",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650692",s,position_lat,"634983549",semicircles,position_long,"79499485",semicircles,distance,"2822.1",m,speed,"3.131",m/s,enhanced_speed,"3.131",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650693",s,position_lat,"634983186",semicircles,position_long,"79499517",semicircles,distance,"2825.49",m,speed,"3.032",m/s,enhanced_speed,"3.032",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650694",s,position_lat,"634982836",semicircles,position_long,"79499549",semicircles,distance,"2828.76",m,speed,"3.019",m/s,enhanced_speed,"3.019",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650695",s,position_lat,"634982472",semicircles,position_long,"79499568",semicircles,distance,"2832.16",m,speed,"3.614",m/s,enhanced_speed,"3.614",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650696",s,position_lat,"634982115",semicircles,position_long,"79499596",semicircles,distance,"2835.49",m,speed,"3.46",m/s,enhanced_speed,"3.46",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650697",s,position_lat,"634981931",semicircles,position_long,"79499616",semicircles,distance,"2837.21",m,speed,"2.816",m/s,enhanced_speed,"2.816",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650698",s,position_lat,"634981708",semicircles,position_long,"79499617",semicircles,distance,"2839.29",m,speed,"2.289",m/s,enhanced_speed,"2.289",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650699",s,position_lat,"634981547",semicircles,position_long,"79499587",semicircles,distance,"2840.8",m,speed,"1.957",m/s,enhanced_speed,"1.957",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650700",s,position_lat,"634981366",semicircles,position_long,"79499511",semicircles,distance,"2842.55",m,speed,"1.922",m/s,enhanced_speed,"1.922",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650701",s,position_lat,"634981105",semicircles,position_long,"79499353",semicircles,distance,"2845.14",m,speed,"2.121",m/s,enhanced_speed,"2.121",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650702",s,position_lat,"634980883",semicircles,position_long,"79499185",semicircles,distance,"2847.41",m,speed,"2.132",m/s,enhanced_speed,"2.132",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650703",s,position_lat,"634980744",semicircles,position_long,"79499042",semicircles,distance,"2848.93",m,speed,"1.98",m/s,enhanced_speed,"1.98",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650704",s,position_lat,"634980563",semicircles,position_long,"79498759",semicircles,distance,"2851.25",m,speed,"2.0",m/s,enhanced_speed,"2.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650705",s,position_lat,"634980447",semicircles,position_long,"79498447",semicircles,distance,"2853.3",m,speed,"2.15",m/s,enhanced_speed,"2.15",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650706",s,position_lat,"634980388",semicircles,position_long,"79498111",semicircles,distance,"2855.25",m,speed,"2.328",m/s,enhanced_speed,"2.328",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650707",s,position_lat,"634980388",semicircles,position_long,"79497889",semicircles,distance,"2856.49",m,speed,"1.896",m/s,enhanced_speed,"1.896",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650708",s,position_lat,"634980417",semicircles,position_long,"79497685",semicircles,distance,"2857.67",m,speed,"1.567",m/s,enhanced_speed,"1.567",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650709",s,position_lat,"634980463",semicircles,position_long,"79497535",semicircles,distance,"2858.61",m,speed,"0.061",m/s,enhanced_speed,"0.061",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650710",s,position_lat,"634980532",semicircles,position_long,"79497443",semicircles,distance,"2859.43",m,speed,"0.068",m/s,enhanced_speed,"0.068",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650711",s,position_lat,"634980636",semicircles,position_long,"79497396",semicircles,distance,"2860.44",m,speed,"0.122",m/s,enhanced_speed,"0.122",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650712",s,position_lat,"634980830",semicircles,position_long,"79497371",semicircles,distance,"2862.25",m,speed,"2.257",m/s,enhanced_speed,"2.257",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650713",s,position_lat,"634981029",semicircles,position_long,"79497379",semicircles,distance,"2864.11",m,speed,"2.253",m/s,enhanced_speed,"2.253",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650714",s,position_lat,"634981237",semicircles,position_long,"79497391",semicircles,distance,"2866.05",m,speed,"2.03",m/s,enhanced_speed,"2.03",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650715",s,position_lat,"634981452",semicircles,position_long,"79497391",semicircles,distance,"2868.06",m,speed,"2.382",m/s,enhanced_speed,"2.382",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650716",s,position_lat,"634981680",semicircles,position_long,"79497390",semicircles,distance,"2870.18",m,speed,"2.049",m/s,enhanced_speed,"2.049",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650717",s,position_lat,"634981925",semicircles,position_long,"79497393",semicircles,distance,"2872.47",m,speed,"2.713",m/s,enhanced_speed,"2.713",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1019650718",s,position_lat,"634982188",semicircles,position_long,"79497413",semicircles,distance,"2874.93",m,speed,"2.578",m/s,enhanced_speed,"2.578",m/s,,,,,,,,,,,,,,,,,,,,,,
