Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,Field 14,Value 14,Units 14,Field 15,Value 15,Units 15,Field 16,Value 16,Units 16,Field 17,Value 17,Units 17,Field 18,Value 18,Units 18,
Definition,0,file_id,type,1,,time_created,1,,manufacturer,1,,product,1,,product_name,20,,
Data,0,file_id,type,"4",,time_created,"996509912",,manufacturer,"23",,product,"23",,product_name,"Suunto Ambit3 Sport",,
Definition,1,record,timestamp,1,,position_lat,1,,position_long,1,,,,,,,,
Definition,2,record,timestamp,1,,distance,1,,altitude,1,,speed,1,,vertical_speed,1,,
Definition,3,record,timestamp,1,,position_lat,1,,position_long,1,,distance,1,,altitude,1,,speed,1,,vertical_speed,1,,
Definition,4,record,timestamp,1,,altitude,1,,speed,1,,vertical_speed,1,,,,,,,,,,,
Definition,5,event,event,1,,timestamp,1,,event_type,1,,data,1,,,,,,,,,,,
Definition,6,session,timestamp,1,,start_time,1,,event,1,,event_type,1,,sport,1,,avg_speed,1,,max_speed,1,,total_timer_time,1,,total_elapsed_time,1,,total_distance,1,,max_altitude,1,,min_altitude,1,,total_ascent,1,,total_descent,1,,
Data,1,record,timestamp,"996508017",s,position_lat,"640218590",semicircles,position_long,"-12094431",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508021",s,distance,"1905.0",m,altitude,"11.0",m,speed,"1.6",m/s,vertical_speed,"0.05",m/s,enhanced_altitude,"11.0",m,enhanced_speed,"1.6",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508024",s,position_lat,"640217511",semicircles,position_long,"-12094444",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"996508031",s,position_lat,"640216330",semicircles,position_long,"-12094480",semicircles,distance,"1915.0",m,altitude,"11.0",m,speed,"1.58",m/s,vertical_speed,"0.05",m/s,enhanced_altitude,"11.0",m,enhanced_speed,"1.58",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508037",s,position_lat,"640215233",semicircles,position_long,"-12094611",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508041",s,distance,"1936.0",m,altitude,"10.0",m,speed,"1.59",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"10.0",m,enhanced_speed,"1.59",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508044",s,position_lat,"640214087",semicircles,position_long,"-12094981",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"996508051",s,position_lat,"640213014",semicircles,position_long,"-12095232",semicircles,distance,"1947.0",m,altitude,"10.0",m,speed,"1.59",m/s,vertical_speed,"-0.03",m/s,enhanced_altitude,"10.0",m,enhanced_speed,"1.59",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508056",s,position_lat,"640211916",semicircles,position_long,"-12095303",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"996508061",s,position_lat,"640210807",semicircles,position_long,"-12095029",semicircles,distance,"1967.0",m,altitude,"10.0",m,speed,"1.62",m/s,vertical_speed,"-0.01",m/s,enhanced_altitude,"10.0",m,enhanced_speed,"1.62",m/s,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508071",s,distance,"1978.0",m,altitude,"10.0",m,speed,"1.84",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"10.0",m,enhanced_speed,"1.84",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508079",s,position_lat,"640211707",semicircles,position_long,"-12096283",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508081",s,distance,"1989.0",m,altitude,"11.0",m,speed,"1.53",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"11.0",m,enhanced_speed,"1.53",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508085",s,position_lat,"640212733",semicircles,position_long,"-12097273",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508090",s,position_lat,"640213712",semicircles,position_long,"-12098144",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508091",s,distance,"2010.0",m,altitude,"11.0",m,speed,"1.75",m/s,vertical_speed,"0.03",m/s,enhanced_altitude,"11.0",m,enhanced_speed,"1.75",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508096",s,position_lat,"640214809",semicircles,position_long,"-12099289",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508101",s,distance,"2022.0",m,altitude,"11.0",m,speed,"1.92",m/s,vertical_speed,"0.01",m/s,enhanced_altitude,"11.0",m,enhanced_speed,"1.92",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508102",s,position_lat,"640215847",semicircles,position_long,"-12100434",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508107",s,position_lat,"640216802",semicircles,position_long,"-12101293",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508111",s,distance,"2044.0",m,altitude,"11.0",m,speed,"1.94",m/s,vertical_speed,"0.01",m/s,enhanced_altitude,"11.0",m,enhanced_speed,"1.94",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508112",s,position_lat,"640217756",semicircles,position_long,"-12102296",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508117",s,position_lat,"640218663",semicircles,position_long,"-12103477",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508121",s,distance,"2065.0",m,altitude,"10.0",m,speed,"1.97",m/s,vertical_speed,"-0.03",m/s,enhanced_altitude,"10.0",m,enhanced_speed,"1.97",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508122",s,position_lat,"640219534",semicircles,position_long,"-12104646",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508130",s,position_lat,"640220631",semicircles,position_long,"-12105529",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508131",s,distance,"2087.0",m,altitude,"10.0",m,speed,"2.0",m/s,vertical_speed,"-0.03",m/s,enhanced_altitude,"10.0",m,enhanced_speed,"2.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508136",s,position_lat,"640221633",semicircles,position_long,"-12106495",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508141",s,distance,"2097.0",m,altitude,"10.0",m,speed,"1.82",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"10.0",m,enhanced_speed,"1.82",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508142",s,position_lat,"640222744",semicircles,position_long,"-12107380",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508147",s,position_lat,"640223830",semicircles,position_long,"-12108251",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"996508151",s,position_lat,"640224975",semicircles,position_long,"-12109504",semicircles,distance,"2120.0",m,altitude,"10.0",m,speed,"1.92",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"10.0",m,enhanced_speed,"1.92",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508154",s,position_lat,"640226347",semicircles,position_long,"-12110614",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508156",s,position_lat,"640227373",semicircles,position_long,"-12111198",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508160",s,position_lat,"640228411",semicircles,position_long,"-12112057",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508161",s,distance,"2168.0",m,altitude,"10.0",m,speed,"3.58",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"10.0",m,enhanced_speed,"3.58",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508166",s,position_lat,"640229485",semicircles,position_long,"-12113131",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"996508171",s,position_lat,"640230475",semicircles,position_long,"-12114145",semicircles,distance,"2180.0",m,altitude,"11.0",m,speed,"2.63",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"11.0",m,enhanced_speed,"2.63",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508176",s,position_lat,"640231489",semicircles,position_long,"-12115123",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508181",s,distance,"2201.0",m,altitude,"10.0",m,speed,"2.27",m/s,vertical_speed,"0.01",m/s,enhanced_altitude,"10.0",m,enhanced_speed,"2.27",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508182",s,position_lat,"640232670",semicircles,position_long,"-12115744",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508186",s,position_lat,"640233696",semicircles,position_long,"-12116376",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508190",s,position_lat,"640234710",semicircles,position_long,"-12117068",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508191",s,distance,"2233.0",m,altitude,"10.0",m,speed,"2.28",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"10.0",m,enhanced_speed,"2.28",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508195",s,position_lat,"640235868",semicircles,position_long,"-12117712",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508199",s,position_lat,"640236901",semicircles,position_long,"-12118365",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508201",s,distance,"2255.0",m,altitude,"10.0",m,speed,"2.31",m/s,vertical_speed,"-0.01",m/s,enhanced_altitude,"10.0",m,enhanced_speed,"2.31",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508204",s,position_lat,"640237915",semicircles,position_long,"-12119403",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508211",s,distance,"2266.0",m,altitude,"11.0",m,speed,"2.34",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"11.0",m,enhanced_speed,"2.34",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508216",s,position_lat,"640236686",semicircles,position_long,"-12119486",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"996508221",s,position_lat,"640235600",semicircles,position_long,"-12119140",semicircles,distance,"2277.0",m,altitude,"10.0",m,speed,"1.36",m/s,vertical_speed,"0.03",m/s,enhanced_altitude,"10.0",m,enhanced_speed,"1.36",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508226",s,position_lat,"640234360",semicircles,position_long,"-12118580",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508230",s,position_lat,"640233119",semicircles,position_long,"-12117816",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508231",s,distance,"2312.0",m,altitude,"10.0",m,speed,"1.96",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"10.0",m,enhanced_speed,"1.96",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508235",s,position_lat,"640231866",semicircles,position_long,"-12117088",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508239",s,position_lat,"640230685",semicircles,position_long,"-12116253",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508241",s,distance,"2336.0",m,altitude,"11.0",m,speed,"2.7",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"11.0",m,enhanced_speed,"2.7",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508244",s,position_lat,"640229420",semicircles,position_long,"-12115466",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508248",s,position_lat,"640228347",semicircles,position_long,"-12114774",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508251",s,distance,"2360.0",m,altitude,"10.0",m,speed,"2.59",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"10.0",m,enhanced_speed,"2.59",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508253",s,position_lat,"640227178",semicircles,position_long,"-12114118",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508258",s,position_lat,"640225937",semicircles,position_long,"-12113235",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"996508261",s,position_lat,"640224896",semicircles,position_long,"-12112451",semicircles,distance,"2394.0",m,altitude,"10.0",m,speed,"2.67",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"10.0",m,enhanced_speed,"2.67",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508266",s,position_lat,"640223727",semicircles,position_long,"-12111842",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"996508271",s,position_lat,"640222606",semicircles,position_long,"-12111282",semicircles,distance,"2416.0",m,altitude,"10.0",m,speed,"2.63",m/s,vertical_speed,"-0.01",m/s,enhanced_altitude,"10.0",m,enhanced_speed,"2.63",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508275",s,position_lat,"640221437",semicircles,position_long,"-12110661",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508279",s,position_lat,"640220351",semicircles,position_long,"-12110256",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508281",s,distance,"2438.0",m,altitude,"10.0",m,speed,"2.44",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"10.0",m,enhanced_speed,"2.44",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508285",s,position_lat,"640219146",semicircles,position_long,"-12109695",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"996508291",s,position_lat,"640218036",semicircles,position_long,"-12109301",semicircles,distance,"2450.0",m,altitude,"11.0",m,speed,"2.33",m/s,vertical_speed,"0.03",m/s,enhanced_altitude,"11.0",m,enhanced_speed,"2.33",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508296",s,position_lat,"640216975",semicircles,position_long,"-12108955",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508301",s,distance,"2471.0",m,altitude,"12.0",m,speed,"2.07",m/s,vertical_speed,"0.03",m/s,enhanced_altitude,"12.0",m,enhanced_speed,"2.07",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508302",s,position_lat,"640215710",semicircles,position_long,"-12108538",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508306",s,position_lat,"640214589",semicircles,position_long,"-12108025",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"996508311",s,position_lat,"640213348",semicircles,position_long,"-12107631",semicircles,distance,"2493.0",m,altitude,"12.0",m,speed,"2.36",m/s,vertical_speed,"0.05",m/s,enhanced_altitude,"12.0",m,enhanced_speed,"2.36",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508317",s,position_lat,"640212143",semicircles,position_long,"-12107022",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508321",s,distance,"2517.0",m,altitude,"12.0",m,speed,"2.2",m/s,vertical_speed,"0.03",m/s,enhanced_altitude,"12.0",m,enhanced_speed,"2.2",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508331",s,distance,"2517.0",m,altitude,"12.0",m,speed,"1.75",m/s,vertical_speed,"0.01",m/s,enhanced_altitude,"12.0",m,enhanced_speed,"1.75",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508341",s,distance,"2517.0",m,altitude,"10.0",m,speed,"0.0",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"10.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508351",s,distance,"2517.0",m,altitude,"8.0",m,speed,"0.0",m/s,vertical_speed,"-0.11",m/s,enhanced_altitude,"8.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508361",s,distance,"2517.0",m,altitude,"7.0",m,speed,"0.0",m/s,vertical_speed,"-0.15",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508371",s,distance,"2517.0",m,altitude,"8.0",m,speed,"0.0",m/s,vertical_speed,"-0.1",m/s,enhanced_altitude,"8.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508381",s,distance,"2517.0",m,altitude,"10.0",m,speed,"0.0",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"10.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508391",s,distance,"2517.0",m,altitude,"10.0",m,speed,"0.0",m/s,vertical_speed,"0.08",m/s,enhanced_altitude,"10.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508394",s,position_lat,"640213395",semicircles,position_long,"-12106407",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508399",s,position_lat,"640214779",semicircles,position_long,"-12106335",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508401",s,distance,"2542.0",m,altitude,"10.0",m,speed,"2.25",m/s,vertical_speed,"0.08",m/s,enhanced_altitude,"10.0",m,enhanced_speed,"2.25",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508402",s,position_lat,"640215901",semicircles,position_long,"-12106180",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508405",s,position_lat,"640216987",semicircles,position_long,"-12106168",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508408",s,position_lat,"640218418",semicircles,position_long,"-12105965",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508410",s,position_lat,"640219647",semicircles,position_long,"-12106061",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508411",s,distance,"2588.0",m,altitude,"10.0",m,speed,"3.8",m/s,vertical_speed,"0.01",m/s,enhanced_altitude,"10.0",m,enhanced_speed,"3.8",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508412",s,position_lat,"640221162",semicircles,position_long,"-12106359",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508414",s,position_lat,"640222832",semicircles,position_long,"-12106777",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508416",s,position_lat,"640224550",semicircles,position_long,"-12107409",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508418",s,position_lat,"640226424",semicircles,position_long,"-12108244",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508420",s,position_lat,"640228428",semicircles,position_long,"-12109222",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508421",s,distance,"2672.0",m,altitude,"9.0",m,speed,"7.29",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"9.0",m,enhanced_speed,"7.29",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508422",s,position_lat,"640230444",semicircles,position_long,"-12110129",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508423",s,position_lat,"640231494",semicircles,position_long,"-12110618",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508424",s,position_lat,"640232556",semicircles,position_long,"-12111155",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508425",s,position_lat,"640233606",semicircles,position_long,"-12111704",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508427",s,position_lat,"640235646",semicircles,position_long,"-12112718",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508428",s,position_lat,"640236696",semicircles,position_long,"-12113148",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508430",s,position_lat,"640238724",semicircles,position_long,"-12114174",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508431",s,distance,"2771.0",m,altitude,"9.0",m,speed,"10.06",m/s,vertical_speed,"-0.05",m/s,enhanced_altitude,"9.0",m,enhanced_speed,"10.06",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508432",s,position_lat,"640240716",semicircles,position_long,"-12115188",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508433",s,position_lat,"640241742",semicircles,position_long,"-12115736",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508434",s,position_lat,"640242792",semicircles,position_long,"-12116333",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508435",s,position_lat,"640243842",semicircles,position_long,"-12116930",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508436",s,position_lat,"640244868",semicircles,position_long,"-12117502",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508438",s,position_lat,"640246884",semicircles,position_long,"-12118648",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508440",s,position_lat,"640248837",semicircles,position_long,"-12119681",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508441",s,distance,"2871.0",m,altitude,"11.0",m,speed,"9.9",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"11.0",m,enhanced_speed,"9.9",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508442",s,position_lat,"640250758",semicircles,position_long,"-12120456",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508444",s,position_lat,"640252703",semicircles,position_long,"-12121423",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508446",s,position_lat,"640254552",semicircles,position_long,"-12122449",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508448",s,position_lat,"640256318",semicircles,position_long,"-12123224",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508450",s,position_lat,"640257833",semicircles,position_long,"-12123964",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508451",s,distance,"2958.0",m,altitude,"10.0",m,speed,"9.37",m/s,vertical_speed,"0.05",m/s,enhanced_altitude,"10.0",m,enhanced_speed,"9.37",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508452",s,position_lat,"640258930",semicircles,position_long,"-12124668",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508461",s,distance,"2969.0",m,altitude,"11.0",m,speed,"2.33",m/s,vertical_speed,"0.05",m/s,enhanced_altitude,"11.0",m,enhanced_speed,"2.33",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508471",s,distance,"2969.0",m,altitude,"11.0",m,speed,"0.98",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"11.0",m,enhanced_speed,"0.98",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508481",s,distance,"2969.0",m,altitude,"10.0",m,speed,"0.0",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"10.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508491",s,distance,"2969.0",m,altitude,"11.0",m,speed,"0.0",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"11.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508501",s,distance,"2969.0",m,altitude,"11.0",m,speed,"0.0",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"11.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508508",s,position_lat,"640257980",semicircles,position_long,"-12125737",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508511",s,distance,"2979.0",m,altitude,"12.0",m,speed,"0.0",m/s,vertical_speed,"0.03",m/s,enhanced_altitude,"12.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"996508521",s,distance,"2979.0",m,altitude,"10.0",m,speed,"0.33",m/s,vertical_speed,"0.01",m/s,enhanced_altitude,"10.0",m,enhanced_speed,"0.33",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"996508530",s,position_lat,"640256727",semicircles,position_long,"-12125462",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
