Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,Field 14,Value 14,Units 14,Field 15,Value 15,Units 15,Field 16,Value 16,Units 16,Field 17,Value 17,Units 17,Field 18,Value 18,Units 18,
Definition,0,file_id,type,1,,time_created,1,,manufacturer,1,,product,1,,product_name,20,,
Data,0,file_id,type,"4",,time_created,"1004259477",,manufacturer,"23",,product,"23",,product_name,"Suunto Ambit3 Sport",,
Definition,1,record,timestamp,1,,position_lat,1,,position_long,1,,,,,,,,
Definition,2,record,timestamp,1,,distance,1,,altitude,1,,speed,1,,vertical_speed,1,,
Definition,3,record,timestamp,1,,position_lat,1,,position_long,1,,distance,1,,altitude,1,,speed,1,,vertical_speed,1,,
Definition,4,event,event,1,,timestamp,1,,event_type,1,,data,1,,,,,,,,,,,
Definition,5,session,timestamp,1,,start_time,1,,event,1,,event_type,1,,sport,1,,avg_speed,1,,max_speed,1,,total_timer_time,1,,total_elapsed_time,1,,total_distance,1,,max_altitude,1,,min_altitude,1,,total_ascent,1,,total_descent,1,,
Data,1,record,timestamp,"1004253776",s,position_lat,"640253574",semicircles,position_long,"-12095190",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004253780",s,distance,"576.0",m,altitude,"7.0",m,speed,"2.13",m/s,vertical_speed,"0.01",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"2.13",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004253790",s,distance,"576.0",m,altitude,"8.0",m,speed,"1.74",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"8.0",m,enhanced_speed,"1.74",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004253791",s,position_lat,"640253404",semicircles,position_long,"-12097039",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004253795",s,position_lat,"640253524",semicircles,position_long,"-12098888",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004253800",s,distance,"597.0",m,altitude,"7.0",m,speed,"1.75",m/s,vertical_speed,"0.01",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"1.75",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004253802",s,position_lat,"640253703",semicircles,position_long,"-12100964",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004253807",s,position_lat,"640253882",semicircles,position_long,"-12102897",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004253810",s,distance,"619.0",m,altitude,"6.0",m,speed,"1.84",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"6.0",m,enhanced_speed,"1.84",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004253811",s,position_lat,"640254084",semicircles,position_long,"-12104865",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004253816",s,position_lat,"640254335",semicircles,position_long,"-12106822",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1004253820",s,position_lat,"640254562",semicircles,position_long,"-12108838",semicircles,distance,"642.0",m,altitude,"7.0",m,speed,"2.23",m/s,vertical_speed,"-0.03",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"2.23",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004253823",s,position_lat,"640255170",semicircles,position_long,"-12110628",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004253826",s,position_lat,"640255969",semicircles,position_long,"-12112895",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004253830",s,distance,"679.0",m,altitude,"6.0",m,speed,"3.44",m/s,vertical_speed,"-0.03",m/s,enhanced_altitude,"6.0",m,enhanced_speed,"3.44",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004253831",s,position_lat,"640256447",semicircles,position_long,"-12114875",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004253836",s,position_lat,"640256685",semicircles,position_long,"-12116700",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004253840",s,distance,"701.0",m,altitude,"6.0",m,speed,"2.79",m/s,vertical_speed,"-0.01",m/s,enhanced_altitude,"6.0",m,enhanced_speed,"2.79",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004253842",s,position_lat,"640257057",semicircles,position_long,"-12118778",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004253845",s,position_lat,"640257570",semicircles,position_long,"-12120507",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004253850",s,distance,"724.0",m,altitude,"6.0",m,speed,"2.46",m/s,vertical_speed,"-0.01",m/s,enhanced_altitude,"6.0",m,enhanced_speed,"2.46",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004253851",s,position_lat,"640258119",semicircles,position_long,"-12122619",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004253855",s,position_lat,"640258477",semicircles,position_long,"-12124540",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1004253860",s,position_lat,"640258680",semicircles,position_long,"-12126341",semicircles,distance,"748.0",m,altitude,"6.0",m,speed,"2.44",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"6.0",m,enhanced_speed,"2.44",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004253866",s,position_lat,"640258966",semicircles,position_long,"-12128620",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004253870",s,distance,"771.0",m,altitude,"7.0",m,speed,"2.29",m/s,vertical_speed,"0.01",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"2.29",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004253871",s,position_lat,"640259384",semicircles,position_long,"-12130648",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004253880",s,distance,"782.0",m,altitude,"7.0",m,speed,"2.62",m/s,vertical_speed,"0.01",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"2.62",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004253890",s,distance,"782.0",m,altitude,"7.0",m,speed,"0.7",m/s,vertical_speed,"0.01",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"0.7",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004253900",s,distance,"782.0",m,altitude,"6.0",m,speed,"0.54",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"6.0",m,enhanced_speed,"0.54",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004253910",s,distance,"782.0",m,altitude,"6.0",m,speed,"0.29",m/s,vertical_speed,"-0.03",m/s,enhanced_altitude,"6.0",m,enhanced_speed,"0.29",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004253920",s,distance,"782.0",m,altitude,"6.0",m,speed,"0.29",m/s,vertical_speed,"-0.01",m/s,enhanced_altitude,"6.0",m,enhanced_speed,"0.29",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004253930",s,distance,"782.0",m,altitude,"7.0",m,speed,"0.0",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004253940",s,distance,"782.0",m,altitude,"7.0",m,speed,"0.0",m/s,vertical_speed,"0.01",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004253942",s,position_lat,"640259412",semicircles,position_long,"-12128816",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004253947",s,position_lat,"640259174",semicircles,position_long,"-12126740",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004253950",s,distance,"804.0",m,altitude,"7.0",m,speed,"1.39",m/s,vertical_speed,"0.03",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"1.39",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004253952",s,position_lat,"640258971",semicircles,position_long,"-12124485",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004253955",s,position_lat,"640258816",semicircles,position_long,"-12122338",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004253957",s,position_lat,"640258637",semicircles,position_long,"-12120297",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004253959",s,position_lat,"640258484",semicircles,position_long,"-12118502",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004253960",s,distance,"850.0",m,altitude,"7.0",m,speed,"3.95",m/s,vertical_speed,"0.01",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"3.95",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004253963",s,position_lat,"640258174",semicircles,position_long,"-12116641",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004253968",s,position_lat,"640257780",semicircles,position_long,"-12114756",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004253970",s,distance,"872.0",m,altitude,"7.0",m,speed,"2.82",m/s,vertical_speed,"0.01",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"2.82",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004253972",s,position_lat,"640257411",semicircles,position_long,"-12112919",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004253976",s,position_lat,"640256921",semicircles,position_long,"-12111236",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004253980",s,distance,"893.0",m,altitude,"7.0",m,speed,"2.67",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"2.67",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004253981",s,position_lat,"640256444",semicircles,position_long,"-12109435",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004253987",s,position_lat,"640255931",semicircles,position_long,"-12107657",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004253990",s,distance,"915.0",m,altitude,"7.0",m,speed,"2.33",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"2.33",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004253993",s,position_lat,"640255263",semicircles,position_long,"-12106118",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004253999",s,position_lat,"640254667",semicircles,position_long,"-12104245",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004254000",s,distance,"937.0",m,altitude,"6.0",m,speed,"1.97",m/s,vertical_speed,"-0.01",m/s,enhanced_altitude,"6.0",m,enhanced_speed,"1.97",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254005",s,position_lat,"640254046",semicircles,position_long,"-12102432",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1004254010",s,position_lat,"640253509",semicircles,position_long,"-12100284",semicircles,distance,"962.0",m,altitude,"6.0",m,speed,"1.99",m/s,vertical_speed,"-0.03",m/s,enhanced_altitude,"6.0",m,enhanced_speed,"1.99",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254013",s,position_lat,"640253259",semicircles,position_long,"-12097970",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254019",s,position_lat,"640252864",semicircles,position_long,"-12096009",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004254020",s,distance,"986.0",m,altitude,"6.0",m,speed,"2.59",m/s,vertical_speed,"-0.03",m/s,enhanced_altitude,"6.0",m,enhanced_speed,"2.59",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254023",s,position_lat,"640252434",semicircles,position_long,"-12093671",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254026",s,position_lat,"640252172",semicircles,position_long,"-12091464",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1004254030",s,position_lat,"640251671",semicircles,position_long,"-12089818",semicircles,distance,"1012.0",m,altitude,"6.0",m,speed,"3.12",m/s,vertical_speed,"-0.01",m/s,enhanced_altitude,"6.0",m,enhanced_speed,"3.12",m/s,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004254040",s,distance,"1022.0",m,altitude,"6.0",m,speed,"2.65",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"6.0",m,enhanced_speed,"2.65",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254047",s,position_lat,"640251921",semicircles,position_long,"-12091977",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1004254050",s,position_lat,"640252410",semicircles,position_long,"-12093683",semicircles,distance,"1034.0",m,altitude,"5.0",m,speed,"2.07",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"5.0",m,enhanced_speed,"2.07",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254054",s,position_lat,"640252971",semicircles,position_long,"-12095389",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254058",s,position_lat,"640253615",semicircles,position_long,"-12097441",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004254060",s,distance,"1068.0",m,altitude,"5.0",m,speed,"2.45",m/s,vertical_speed,"-0.01",m/s,enhanced_altitude,"5.0",m,enhanced_speed,"2.45",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254062",s,position_lat,"640254355",semicircles,position_long,"-12099255",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254065",s,position_lat,"640255238",semicircles,position_long,"-12101366",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254067",s,position_lat,"640255906",semicircles,position_long,"-12102977",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254069",s,position_lat,"640256598",semicircles,position_long,"-12104838",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004254070",s,distance,"1118.0",m,altitude,"5.0",m,speed,"4.57",m/s,vertical_speed,"-0.03",m/s,enhanced_altitude,"5.0",m,enhanced_speed,"4.57",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254071",s,position_lat,"640257230",semicircles,position_long,"-12106866",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254073",s,position_lat,"640257839",semicircles,position_long,"-12109300",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254075",s,position_lat,"640258507",semicircles,position_long,"-12112116",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254077",s,position_lat,"640259282",semicircles,position_long,"-12115170",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254079",s,position_lat,"640259951",semicircles,position_long,"-12118272",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004254080",s,distance,"1199.0",m,altitude,"6.0",m,speed,"7.97",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"6.0",m,enhanced_speed,"7.97",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254081",s,position_lat,"640260555",semicircles,position_long,"-12121170",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254083",s,position_lat,"640261116",semicircles,position_long,"-12123949",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254085",s,position_lat,"640261450",semicircles,position_long,"-12126598",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254087",s,position_lat,"640261534",semicircles,position_long,"-12128543",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004254090",s,distance,"1258.0",m,altitude,"8.0",m,speed,"6.32",m/s,vertical_speed,"0.05",m/s,enhanced_altitude,"8.0",m,enhanced_speed,"6.32",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254098",s,position_lat,"640260448",semicircles,position_long,"-12127362",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004254100",s,distance,"1270.0",m,altitude,"7.0",m,speed,"2.17",m/s,vertical_speed,"0.1",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"2.17",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254104",s,position_lat,"640259875",semicircles,position_long,"-12125548",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254109",s,position_lat,"640259291",semicircles,position_long,"-12123759",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004254110",s,distance,"1292.0",m,altitude,"7.0",m,speed,"2.23",m/s,vertical_speed,"0.05",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"2.23",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254114",s,position_lat,"640258861",semicircles,position_long,"-12121957",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254118",s,position_lat,"640258515",semicircles,position_long,"-12120108",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004254120",s,distance,"1314.0",m,altitude,"7.0",m,speed,"2.37",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"2.37",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254121",s,position_lat,"640258241",semicircles,position_long,"-12118318",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254124",s,position_lat,"640258014",semicircles,position_long,"-12116183",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254128",s,position_lat,"640257668",semicircles,position_long,"-12114322",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004254130",s,distance,"1347.0",m,altitude,"7.0",m,speed,"3.09",m/s,vertical_speed,"-0.01",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"3.09",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254131",s,position_lat,"640257298",semicircles,position_long,"-12112150",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254135",s,position_lat,"640256893",semicircles,position_long,"-12109943",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254139",s,position_lat,"640256432",semicircles,position_long,"-12107680",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004254140",s,distance,"1385.0",m,altitude,"7.0",m,speed,"3.07",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"3.07",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254144",s,position_lat,"640255895",semicircles,position_long,"-12105759",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254147",s,position_lat,"640255514",semicircles,position_long,"-12103743",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004254150",s,distance,"1408.0",m,altitude,"7.0",m,speed,"3.09",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"3.09",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254151",s,position_lat,"640255144",semicircles,position_long,"-12101810",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254156",s,position_lat,"640254571",semicircles,position_long,"-12100056",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1004254160",s,position_lat,"640254082",semicircles,position_long,"-12098028",semicircles,distance,"1443.0",m,altitude,"6.0",m,speed,"2.9",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"6.0",m,enhanced_speed,"2.9",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254163",s,position_lat,"640253772",semicircles,position_long,"-12095845",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254165",s,position_lat,"640253473",semicircles,position_long,"-12093900",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254167",s,position_lat,"640253020",semicircles,position_long,"-12091741",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254169",s,position_lat,"640252543",semicircles,position_long,"-12089486",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004254170",s,distance,"1492.0",m,altitude,"5.0",m,speed,"4.44",m/s,vertical_speed,"-0.03",m/s,enhanced_altitude,"5.0",m,enhanced_speed,"4.44",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254171",s,position_lat,"640252734",semicircles,position_long,"-12087517",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254179",s,position_lat,"640253772",semicircles,position_long,"-12088257",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004254180",s,distance,"1514.0",m,altitude,"5.0",m,speed,"4.39",m/s,vertical_speed,"-0.05",m/s,enhanced_altitude,"5.0",m,enhanced_speed,"4.39",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254184",s,position_lat,"640254094",semicircles,position_long,"-12090357",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254189",s,position_lat,"640254416",semicircles,position_long,"-12092373",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004254190",s,distance,"1537.0",m,altitude,"6.0",m,speed,"2.36",m/s,vertical_speed,"-0.01",m/s,enhanced_altitude,"6.0",m,enhanced_speed,"2.36",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254194",s,position_lat,"640254845",semicircles,position_long,"-12094473",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254198",s,position_lat,"640255227",semicircles,position_long,"-12096382",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004254200",s,distance,"1561.0",m,altitude,"7.0",m,speed,"2.48",m/s,vertical_speed,"0.01",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"2.48",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254202",s,position_lat,"640255514",semicircles,position_long,"-12098570",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254207",s,position_lat,"640255883",semicircles,position_long,"-12100646",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004254210",s,distance,"1585.0",m,altitude,"6.0",m,speed,"2.53",m/s,vertical_speed,"0.03",m/s,enhanced_altitude,"6.0",m,enhanced_speed,"2.53",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254212",s,position_lat,"640256468",semicircles,position_long,"-12102602",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254217",s,position_lat,"640256969",semicircles,position_long,"-12104547",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004254220",s,distance,"1609.0",m,altitude,"6.0",m,speed,"2.53",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"6.0",m,enhanced_speed,"2.53",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254221",s,position_lat,"640257291",semicircles,position_long,"-12106623",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254226",s,position_lat,"640257601",semicircles,position_long,"-12108424",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004254230",s,distance,"1631.0",m,altitude,"6.0",m,speed,"2.47",m/s,vertical_speed,"-0.03",m/s,enhanced_altitude,"6.0",m,enhanced_speed,"2.47",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254232",s,position_lat,"640257840",semicircles,position_long,"-12110250",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254237",s,position_lat,"640258019",semicircles,position_long,"-12112075",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004254240",s,distance,"1652.0",m,altitude,"7.0",m,speed,"2.3",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"2.3",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004254241",s,position_lat,"640258031",semicircles,position_long,"-12114318",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
