Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,
Data,5,record,timestamp,"1017241830",s,position_lat,"598356536",semicircles,position_long,"-59933753",semicircles,distance,"1031.81",m,altitude,"268.4",m,speed,"8.126",m/s,enhanced_altitude,"268.4",m,enhanced_speed,"8.126",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241831",s,position_lat,"598357302",semicircles,position_long,"-59933155",semicircles,distance,"1039.8",m,altitude,"268.0",m,speed,"7.743",m/s,enhanced_altitude,"268.0",m,enhanced_speed,"7.743",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241832",s,position_lat,"598358046",semicircles,position_long,"-59932630",semicircles,distance,"1047.42",m,altitude,"267.79999999999995",m,speed,"7.277",m/s,enhanced_altitude,"267.79999999999995",m,enhanced_speed,"7.277",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241833",s,position_lat,"598358818",semicircles,position_long,"-59932312",semicircles,distance,"1054.87",m,altitude,"267.79999999999995",m,speed,"7.548",m/s,enhanced_altitude,"267.79999999999995",m,enhanced_speed,"7.548",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241834",s,position_lat,"598359654",semicircles,position_long,"-59932198",semicircles,distance,"1062.7",m,altitude,"267.4",m,speed,"7.94",m/s,enhanced_altitude,"267.4",m,enhanced_speed,"7.94",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241835",s,position_lat,"598360493",semicircles,position_long,"-59932223",semicircles,distance,"1070.53",m,altitude,"267.4",m,speed,"8.015",m/s,enhanced_altitude,"267.4",m,enhanced_speed,"8.015",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241836",s,position_lat,"598361324",semicircles,position_long,"-59932391",semicircles,distance,"1078.35",m,altitude,"267.4",m,speed,"7.875",m/s,enhanced_altitude,"267.4",m,enhanced_speed,"7.875",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241837",s,position_lat,"598362114",semicircles,position_long,"-59932878",semicircles,distance,"1086.28",m,altitude,"267.4",m,speed,"7.716",m/s,enhanced_altitude,"267.4",m,enhanced_speed,"7.716",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241838",s,position_lat,"598362691",semicircles,position_long,"-59933803",semicircles,distance,"1094.0",m,altitude,"267.6",m,speed,"7.642",m/s,enhanced_altitude,"267.6",m,enhanced_speed,"7.642",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241839",s,position_lat,"598363008",semicircles,position_long,"-59935010",semicircles,distance,"1101.79",m,altitude,"267.6",m,speed,"7.034",m/s,enhanced_altitude,"267.6",m,enhanced_speed,"7.034",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241840",s,position_lat,"598363165",semicircles,position_long,"-59936233",semicircles,distance,"1109.25",m,altitude,"267.4",m,speed,"6.951",m/s,enhanced_altitude,"267.4",m,enhanced_speed,"6.951",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241841",s,position_lat,"598363125",semicircles,position_long,"-59937474",semicircles,distance,"1116.68",m,altitude,"267.4",m,speed,"6.764",m/s,enhanced_altitude,"267.4",m,enhanced_speed,"6.764",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241842",s,position_lat,"598362804",semicircles,position_long,"-59938605",semicircles,distance,"1124.07",m,altitude,"267.20000000000005",m,speed,"6.586",m/s,enhanced_altitude,"267.20000000000005",m,enhanced_speed,"6.586",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241843",s,position_lat,"598362300",semicircles,position_long,"-59939468",semicircles,distance,"1131.06",m,altitude,"267.0",m,speed,"5.972",m/s,enhanced_altitude,"267.0",m,enhanced_speed,"5.972",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241844",s,position_lat,"598361730",semicircles,position_long,"-59940082",semicircles,distance,"1137.52",m,altitude,"267.0",m,speed,"5.868",m/s,enhanced_altitude,"267.0",m,enhanced_speed,"5.868",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241845",s,position_lat,"598361101",semicircles,position_long,"-59940458",semicircles,distance,"1143.8",m,altitude,"266.79999999999995",m,speed,"5.737",m/s,enhanced_altitude,"266.79999999999995",m,enhanced_speed,"5.737",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241846",s,position_lat,"598360393",semicircles,position_long,"-59940615",semicircles,distance,"1150.47",m,altitude,"266.6",m,speed,"6.018",m/s,enhanced_altitude,"266.6",m,enhanced_speed,"6.018",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241847",s,position_lat,"598359642",semicircles,position_long,"-59940715",semicircles,distance,"1157.51",m,altitude,"266.6",m,speed,"6.316",m/s,enhanced_altitude,"266.6",m,enhanced_speed,"6.316",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241848",s,position_lat,"598358863",semicircles,position_long,"-59940699",semicircles,distance,"1164.78",m,altitude,"266.6",m,speed,"6.531",m/s,enhanced_altitude,"266.6",m,enhanced_speed,"6.531",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241849",s,position_lat,"598358032",semicircles,position_long,"-59940612",semicircles,distance,"1172.55",m,altitude,"266.79999999999995",m,speed,"6.793",m/s,enhanced_altitude,"266.79999999999995",m,enhanced_speed,"6.793",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241850",s,position_lat,"598357218",semicircles,position_long,"-59940411",semicircles,distance,"1180.24",m,altitude,"267.0",m,speed,"7.045",m/s,enhanced_altitude,"267.0",m,enhanced_speed,"7.045",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241851",s,position_lat,"598356421",semicircles,position_long,"-59940115",semicircles,distance,"1187.88",m,altitude,"266.6",m,speed,"7.361",m/s,enhanced_altitude,"266.6",m,enhanced_speed,"7.361",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241852",s,position_lat,"598355635",semicircles,position_long,"-59939688",semicircles,distance,"1195.65",m,altitude,"266.4",m,speed,"7.315",m/s,enhanced_altitude,"266.4",m,enhanced_speed,"7.315",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241853",s,position_lat,"598354831",semicircles,position_long,"-59939238",semicircles,distance,"1203.62",m,altitude,"266.20000000000005",m,speed,"7.539",m/s,enhanced_altitude,"266.20000000000005",m,enhanced_speed,"7.539",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241854",s,position_lat,"598353993",semicircles,position_long,"-59938694",semicircles,distance,"1212.09",m,altitude,"266.0",m,speed,"7.837",m/s,enhanced_altitude,"266.0",m,enhanced_speed,"7.837",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241855",s,position_lat,"598353207",semicircles,position_long,"-59938085",semicircles,distance,"1220.27",m,altitude,"265.6",m,speed,"7.847",m/s,enhanced_altitude,"265.6",m,enhanced_speed,"7.847",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241856",s,position_lat,"598352415",semicircles,position_long,"-59937343",semicircles,distance,"1228.89",m,altitude,"264.6",m,speed,"8.135",m/s,enhanced_altitude,"264.6",m,enhanced_speed,"8.135",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241857",s,position_lat,"598351613",semicircles,position_long,"-59936659",semicircles,distance,"1237.42",m,altitude,"263.4",m,speed,"8.154",m/s,enhanced_altitude,"263.4",m,enhanced_speed,"8.154",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241858",s,position_lat,"598350829",semicircles,position_long,"-59935921",semicircles,distance,"1245.96",m,altitude,"262.6",m,speed,"8.538",m/s,enhanced_altitude,"262.6",m,enhanced_speed,"8.538",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241859",s,position_lat,"598350042",semicircles,position_long,"-59935044",semicircles,distance,"1254.99",m,altitude,"262.0",m,speed,"8.779",m/s,enhanced_altitude,"262.0",m,enhanced_speed,"8.779",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241860",s,position_lat,"598349253",semicircles,position_long,"-59934063",semicircles,distance,"1264.4",m,altitude,"262.0",m,speed,"8.64",m/s,enhanced_altitude,"262.0",m,enhanced_speed,"8.64",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241861",s,position_lat,"598348515",semicircles,position_long,"-59933181",semicircles,distance,"1273.07",m,altitude,"261.6",m,speed,"8.706",m/s,enhanced_altitude,"261.6",m,enhanced_speed,"8.706",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241862",s,position_lat,"598347767",semicircles,position_long,"-59932216",semicircles,distance,"1282.13",m,altitude,"260.79999999999995",m,speed,"8.743",m/s,enhanced_altitude,"260.79999999999995",m,enhanced_speed,"8.743",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241863",s,position_lat,"598347074",semicircles,position_long,"-59931245",semicircles,distance,"1290.82",m,altitude,"260.0",m,speed,"8.435",m/s,enhanced_altitude,"260.0",m,enhanced_speed,"8.435",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241864",s,position_lat,"598346389",semicircles,position_long,"-59930296",semicircles,distance,"1299.36",m,altitude,"259.20000000000005",m,speed,"8.314",m/s,enhanced_altitude,"259.20000000000005",m,enhanced_speed,"8.314",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241865",s,position_lat,"598345645",semicircles,position_long,"-59929470",semicircles,distance,"1307.88",m,altitude,"258.79999999999995",m,speed,"8.397",m/s,enhanced_altitude,"258.79999999999995",m,enhanced_speed,"8.397",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241866",s,position_lat,"598344876",semicircles,position_long,"-59928762",semicircles,distance,"1316.21",m,altitude,"258.6",m,speed,"8.342",m/s,enhanced_altitude,"258.6",m,enhanced_speed,"8.342",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241867",s,position_lat,"598344130",semicircles,position_long,"-59928026",semicircles,distance,"1324.45",m,altitude,"258.6",m,speed,"8.098",m/s,enhanced_altitude,"258.6",m,enhanced_speed,"8.098",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241868",s,position_lat,"598343400",semicircles,position_long,"-59927210",semicircles,distance,"1332.83",m,altitude,"258.6",m,speed,"8.406",m/s,enhanced_altitude,"258.6",m,enhanced_speed,"8.406",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241869",s,position_lat,"598342685",semicircles,position_long,"-59926334",semicircles,distance,"1341.31",m,altitude,"259.6",m,speed,"8.602",m/s,enhanced_altitude,"259.6",m,enhanced_speed,"8.602",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241870",s,position_lat,"598341960",semicircles,position_long,"-59925423",semicircles,distance,"1349.99",m,altitude,"260.0",m,speed,"8.435",m/s,enhanced_altitude,"260.0",m,enhanced_speed,"8.435",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241871",s,position_lat,"598341282",semicircles,position_long,"-59924452",semicircles,distance,"1358.58",m,altitude,"260.20000000000005",m,speed,"8.303",m/s,enhanced_altitude,"260.20000000000005",m,enhanced_speed,"8.303",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241872",s,position_lat,"598340626",semicircles,position_long,"-59923522",semicircles,distance,"1366.85",m,altitude,"260.4",m,speed,"8.378",m/s,enhanced_altitude,"260.4",m,enhanced_speed,"8.378",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241873",s,position_lat,"598339983",semicircles,position_long,"-59922548",semicircles,distance,"1375.21",m,altitude,"260.0",m,speed,"8.435",m/s,enhanced_altitude,"260.0",m,enhanced_speed,"8.435",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241874",s,position_lat,"598339370",semicircles,position_long,"-59921549",semicircles,distance,"1383.48",m,altitude,"259.4",m,speed,"8.331",m/s,enhanced_altitude,"259.4",m,enhanced_speed,"8.331",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241875",s,position_lat,"598338755",semicircles,position_long,"-59920590",semicircles,distance,"1391.59",m,altitude,"259.20000000000005",m,speed,"8.229",m/s,enhanced_altitude,"259.20000000000005",m,enhanced_speed,"8.229",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241876",s,position_lat,"598338094",semicircles,position_long,"-59919671",semicircles,distance,"1399.85",m,altitude,"258.79999999999995",m,speed,"8.359",m/s,enhanced_altitude,"258.79999999999995",m,enhanced_speed,"8.359",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241877",s,position_lat,"598337414",semicircles,position_long,"-59918798",semicircles,distance,"1408.07",m,altitude,"258.4",m,speed,"8.09",m/s,enhanced_altitude,"258.4",m,enhanced_speed,"8.09",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241878",s,position_lat,"598336717",semicircles,position_long,"-59917928",semicircles,distance,"1416.39",m,altitude,"258.0",m,speed,"8.107",m/s,enhanced_altitude,"258.0",m,enhanced_speed,"8.107",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241879",s,position_lat,"598336011",semicircles,position_long,"-59917129",semicircles,distance,"1424.53",m,altitude,"258.0",m,speed,"8.229",m/s,enhanced_altitude,"258.0",m,enhanced_speed,"8.229",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241880",s,position_lat,"598335286",semicircles,position_long,"-59916276",semicircles,distance,"1433.0",m,altitude,"257.6",m,speed,"8.303",m/s,enhanced_altitude,"257.6",m,enhanced_speed,"8.303",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241881",s,position_lat,"598334556",semicircles,position_long,"-59915422",semicircles,distance,"1441.52",m,altitude,"257.4",m,speed,"8.387",m/s,enhanced_altitude,"257.4",m,enhanced_speed,"8.387",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241882",s,position_lat,"598333785",semicircles,position_long,"-59914634",semicircles,distance,"1450.12",m,altitude,"257.20000000000005",m,speed,"8.286",m/s,enhanced_altitude,"257.20000000000005",m,enhanced_speed,"8.286",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241883",s,position_lat,"598333040",semicircles,position_long,"-59913937",semicircles,distance,"1458.22",m,altitude,"257.20000000000005",m,speed,"8.043",m/s,enhanced_altitude,"257.20000000000005",m,enhanced_speed,"8.043",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241884",s,position_lat,"598332308",semicircles,position_long,"-59913213",semicircles,distance,"1466.31",m,altitude,"257.6",m,speed,"8.145",m/s,enhanced_altitude,"257.6",m,enhanced_speed,"8.145",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241885",s,position_lat,"598331586",semicircles,position_long,"-59912441",semicircles,distance,"1474.47",m,altitude,"257.79999999999995",m,speed,"8.126",m/s,enhanced_altitude,"257.79999999999995",m,enhanced_speed,"8.126",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241886",s,position_lat,"598330868",semicircles,position_long,"-59911644",semicircles,distance,"1482.69",m,altitude,"258.79999999999995",m,speed,"8.416",m/s,enhanced_altitude,"258.79999999999995",m,enhanced_speed,"8.416",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241887",s,position_lat,"598330150",semicircles,position_long,"-59910823",semicircles,distance,"1491.0",m,altitude,"260.79999999999995",m,speed,"8.678",m/s,enhanced_altitude,"260.79999999999995",m,enhanced_speed,"8.678",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241888",s,position_lat,"598329458",semicircles,position_long,"-59909895",semicircles,distance,"1499.51",m,altitude,"263.4",m,speed,"8.892",m/s,enhanced_altitude,"263.4",m,enhanced_speed,"8.892",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241889",s,position_lat,"598328832",semicircles,position_long,"-59908836",semicircles,distance,"1508.13",m,altitude,"264.6",m,speed,"8.734",m/s,enhanced_altitude,"264.6",m,enhanced_speed,"8.734",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241890",s,position_lat,"598328301",semicircles,position_long,"-59907716",semicircles,distance,"1516.46",m,altitude,"265.4",m,speed,"8.472",m/s,enhanced_altitude,"265.4",m,enhanced_speed,"8.472",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241891",s,position_lat,"598327811",semicircles,position_long,"-59906596",semicircles,distance,"1524.56",m,altitude,"266.0",m,speed,"7.866",m/s,enhanced_altitude,"266.0",m,enhanced_speed,"7.866",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241892",s,position_lat,"598327300",semicircles,position_long,"-59905596",semicircles,distance,"1532.21",m,altitude,"266.4",m,speed,"7.118",m/s,enhanced_altitude,"266.4",m,enhanced_speed,"7.118",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241893",s,position_lat,"598326733",semicircles,position_long,"-59904787",semicircles,distance,"1539.38",m,altitude,"266.6",m,speed,"7.37",m/s,enhanced_altitude,"266.6",m,enhanced_speed,"7.37",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241894",s,position_lat,"598326091",semicircles,position_long,"-59904091",semicircles,distance,"1546.67",m,altitude,"266.79999999999995",m,speed,"7.324",m/s,enhanced_altitude,"266.79999999999995",m,enhanced_speed,"7.324",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241895",s,position_lat,"598325406",semicircles,position_long,"-59903576",semicircles,distance,"1553.77",m,altitude,"266.79999999999995",m,speed,"7.212",m/s,enhanced_altitude,"266.79999999999995",m,enhanced_speed,"7.212",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241896",s,position_lat,"598324654",semicircles,position_long,"-59903252",semicircles,distance,"1561.05",m,altitude,"266.79999999999995",m,speed,"7.436",m/s,enhanced_altitude,"266.79999999999995",m,enhanced_speed,"7.436",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241897",s,position_lat,"598323859",semicircles,position_long,"-59903074",semicircles,distance,"1568.54",m,altitude,"266.6",m,speed,"7.706",m/s,enhanced_altitude,"266.6",m,enhanced_speed,"7.706",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241898",s,position_lat,"598323016",semicircles,position_long,"-59902844",semicircles,distance,"1576.53",m,altitude,"266.6",m,speed,"8.107",m/s,enhanced_altitude,"266.6",m,enhanced_speed,"8.107",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241899",s,position_lat,"598322168",semicircles,position_long,"-59902552",semicircles,distance,"1584.63",m,altitude,"266.4",m,speed,"8.015",m/s,enhanced_altitude,"266.4",m,enhanced_speed,"8.015",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241900",s,position_lat,"598321296",semicircles,position_long,"-59902202",semicircles,distance,"1593.03",m,altitude,"266.20000000000005",m,speed,"8.015",m/s,enhanced_altitude,"266.20000000000005",m,enhanced_speed,"8.015",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241901",s,position_lat,"598320454",semicircles,position_long,"-59901794",semicircles,distance,"1601.26",m,altitude,"266.20000000000005",m,speed,"7.967",m/s,enhanced_altitude,"266.20000000000005",m,enhanced_speed,"7.967",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241902",s,position_lat,"598319661",semicircles,position_long,"-59901346",semicircles,distance,"1609.13",m,altitude,"266.20000000000005",m,speed,"7.427",m/s,enhanced_altitude,"266.20000000000005",m,enhanced_speed,"7.427",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241903",s,position_lat,"598318929",semicircles,position_long,"-59900943",semicircles,distance,"1616.37",m,altitude,"266.20000000000005",m,speed,"7.165",m/s,enhanced_altitude,"266.20000000000005",m,enhanced_speed,"7.165",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241904",s,position_lat,"598318190",semicircles,position_long,"-59900608",semicircles,distance,"1623.55",m,altitude,"266.20000000000005",m,speed,"6.876",m/s,enhanced_altitude,"266.20000000000005",m,enhanced_speed,"6.876",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241905",s,position_lat,"598317486",semicircles,position_long,"-59900300",semicircles,distance,"1630.37",m,altitude,"266.4",m,speed,"6.662",m/s,enhanced_altitude,"266.4",m,enhanced_speed,"6.662",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241906",s,position_lat,"598316821",semicircles,position_long,"-59900180",semicircles,distance,"1636.62",m,altitude,"266.4",m,speed,"5.849",m/s,enhanced_altitude,"266.4",m,enhanced_speed,"5.849",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241907",s,position_lat,"598316224",semicircles,position_long,"-59900423",semicircles,distance,"1642.37",m,altitude,"266.20000000000005",m,speed,"5.57",m/s,enhanced_altitude,"266.20000000000005",m,enhanced_speed,"5.57",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241908",s,position_lat,"598315804",semicircles,position_long,"-59900938",semicircles,distance,"1647.36",m,altitude,"266.20000000000005",m,speed,"4.721",m/s,enhanced_altitude,"266.20000000000005",m,enhanced_speed,"4.721",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241909",s,position_lat,"598315598",semicircles,position_long,"-59901573",semicircles,distance,"1651.61",m,altitude,"266.0",m,speed,"3.937",m/s,enhanced_altitude,"266.0",m,enhanced_speed,"3.937",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241910",s,position_lat,"598315503",semicircles,position_long,"-59902106",semicircles,distance,"1654.92",m,altitude,"265.79999999999995",m,speed,"2.77",m/s,enhanced_altitude,"265.79999999999995",m,enhanced_speed,"2.77",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241911",s,position_lat,"598315579",semicircles,position_long,"-59902510",semicircles,distance,"1657.44",m,altitude,"265.4",m,speed,"1.735",m/s,enhanced_altitude,"265.4",m,enhanced_speed,"1.735",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241912",s,position_lat,"598315688",semicircles,position_long,"-59902757",semicircles,distance,"1659.23",m,altitude,"265.20000000000005",m,speed,"1.072",m/s,enhanced_altitude,"265.20000000000005",m,enhanced_speed,"1.072",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241913",s,position_lat,"598315815",semicircles,position_long,"-59902894",semicircles,distance,"1660.67",m,altitude,"265.0",m,speed,"0.885",m/s,enhanced_altitude,"265.0",m,enhanced_speed,"0.885",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241914",s,position_lat,"598315968",semicircles,position_long,"-59902990",semicircles,distance,"1662.21",m,altitude,"264.79999999999995",m,speed,"1.082",m/s,enhanced_altitude,"264.79999999999995",m,enhanced_speed,"1.082",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241915",s,position_lat,"598316137",semicircles,position_long,"-59903102",semicircles,distance,"1663.92",m,altitude,"264.79999999999995",m,speed,"1.353",m/s,enhanced_altitude,"264.79999999999995",m,enhanced_speed,"1.353",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241916",s,position_lat,"598316322",semicircles,position_long,"-59903280",semicircles,distance,"1665.95",m,altitude,"264.79999999999995",m,speed,"1.623",m/s,enhanced_altitude,"264.79999999999995",m,enhanced_speed,"1.623",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241917",s,position_lat,"598316518",semicircles,position_long,"-59903445",semicircles,distance,"1668.03",m,altitude,"265.0",m,speed,"1.875",m/s,enhanced_altitude,"265.0",m,enhanced_speed,"1.875",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241918",s,position_lat,"598316724",semicircles,position_long,"-59903609",semicircles,distance,"1670.19",m,altitude,"265.20000000000005",m,speed,"1.781",m/s,enhanced_altitude,"265.20000000000005",m,enhanced_speed,"1.781",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241919",s,position_lat,"598316933",semicircles,position_long,"-59903772",semicircles,distance,"1672.37",m,altitude,"265.20000000000005",m,speed,"1.8",m/s,enhanced_altitude,"265.20000000000005",m,enhanced_speed,"1.8",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241920",s,position_lat,"598317146",semicircles,position_long,"-59903958",semicircles,distance,"1674.64",m,altitude,"265.20000000000005",m,speed,"2.033",m/s,enhanced_altitude,"265.20000000000005",m,enhanced_speed,"2.033",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241921",s,position_lat,"598317343",semicircles,position_long,"-59904144",semicircles,distance,"1676.79",m,altitude,"265.20000000000005",m,speed,"1.809",m/s,enhanced_altitude,"265.20000000000005",m,enhanced_speed,"1.809",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241922",s,position_lat,"598317542",semicircles,position_long,"-59904321",semicircles,distance,"1678.93",m,altitude,"265.20000000000005",m,speed,"1.856",m/s,enhanced_altitude,"265.20000000000005",m,enhanced_speed,"1.856",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241923",s,position_lat,"598317735",semicircles,position_long,"-59904510",semicircles,distance,"1681.06",m,altitude,"265.20000000000005",m,speed,"1.958",m/s,enhanced_altitude,"265.20000000000005",m,enhanced_speed,"1.958",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241924",s,position_lat,"598317930",semicircles,position_long,"-59904718",semicircles,distance,"1683.26",m,altitude,"265.20000000000005",m,speed,"1.95",m/s,enhanced_altitude,"265.20000000000005",m,enhanced_speed,"1.95",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241925",s,position_lat,"598318102",semicircles,position_long,"-59904857",semicircles,distance,"1685.07",m,altitude,"265.20000000000005",m,speed,"1.483",m/s,enhanced_altitude,"265.20000000000005",m,enhanced_speed,"1.483",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241926",s,position_lat,"598318254",semicircles,position_long,"-59904972",semicircles,distance,"1686.64",m,altitude,"265.0",m,speed,"1.669",m/s,enhanced_altitude,"265.0",m,enhanced_speed,"1.669",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241927",s,position_lat,"598318421",semicircles,position_long,"-59905106",semicircles,distance,"1688.4",m,altitude,"265.0",m,speed,"1.661",m/s,enhanced_altitude,"265.0",m,enhanced_speed,"1.661",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241928",s,position_lat,"598318585",semicircles,position_long,"-59905230",semicircles,distance,"1690.1",m,altitude,"265.0",m,speed,"1.633",m/s,enhanced_altitude,"265.0",m,enhanced_speed,"1.633",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241929",s,position_lat,"598318752",semicircles,position_long,"-59905383",semicircles,distance,"1691.9",m,altitude,"265.0",m,speed,"1.838",m/s,enhanced_altitude,"265.0",m,enhanced_speed,"1.838",m/s,,,,,,,,,,,,,,,,
Data,5,record,timestamp,"1017241930",s,position_lat,"598318882",semicircles,position_long,"-59905532",semicircles,distance,"1693.41",m,altitude,"265.0",m,speed,"1.465",m/s,enhanced_altitude,"265.0",m,enhanced_speed,"1.465",m/s,,,,,,,,,,,,,,,,
