Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,Field 14,Value 14,Units 14,Field 15,Value 15,Units 15,Field 16,Value 16,Units 16,Field 17,Value 17,Units 17,Field 18,Value 18,Units 18,Field 19,Value 19,Units 19,Field 20,Value 20,Units 20,Field 21,Value 21,Units 21,Field 22,Value 22,Units 22,Field 23,Value 23,Units 23,Field 24,Value 24,Units 24,Field 25,Value 25,Units 25,Field 26,Value 26,Units 26,Field 27,Value 27,Units 27,Field 28,Value 28,Units 28,Field 29,Value 29,Units 29,Field 30,Value 30,Units 30,Field 31,Value 31,Units 31,Field 32,Value 32,Units 32,Field 33,Value 33,Units 33,Field 34,Value 34,Units 34,Field 35,Value 35,Units 35,Field 36,Value 36,Units 36,
Data,2,record,timestamp,"1020545188",s,distance,"19.1",m,unknown,"154297",,unknown,"1219512",,speed,"0.61",m/s,enhanced_speed,"0.61",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1020545188",s,position_lat,"549060544",semicircles,position_long,"-1419059712",semicircles,altitude,"140.0",m,enhanced_altitude,"140.0",m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1020545190",s,distance,"22.4",m,unknown,"222717",,unknown,"1219512",,speed,"0.82",m/s,enhanced_speed,"0.82",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1020545190",s,position_lat,"549060160",semicircles,position_long,"-1419060224",semicircles,altitude,"138.0",m,enhanced_altitude,"138.0",m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1020545193",s,distance,"24.8",m,unknown,"283687",,unknown,"892857",,speed,"1.12",m/s,enhanced_speed,"1.12",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1020545193",s,position_lat,"549060032",semicircles,position_long,"-1419060352",semicircles,altitude,"137.0",m,enhanced_altitude,"137.0",m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1020545195",s,distance,"27.1",m,unknown,"335008",,unknown,"892857",,speed,"1.12",m/s,enhanced_speed,"1.12",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1020545195",s,position_lat,"549059840",semicircles,position_long,"-1419060864",semicircles,altitude,"137.0",m,enhanced_altitude,"137.0",m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1020545197",s,distance,"29.6",m,unknown,"376506",,unknown,"854700",,speed,"1.17",m/s,enhanced_speed,"1.17",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1020545197",s,position_lat,"549060032",semicircles,position_long,"-1419061248",semicircles,altitude,"136.0",m,enhanced_altitude,"136.0",m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1020545199",s,distance,"29.9",m,unknown,"441111",,unknown,"840336",,speed,"1.19",m/s,enhanced_speed,"1.19",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1020545199",s,position_lat,"549060032",semicircles,position_long,"-1419061248",semicircles,altitude,"135.0",m,enhanced_altitude,"135.0",m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1020545201",s,distance,"29.9",m,unknown,"509684",,unknown,"840336",,speed,"0.97",m/s,enhanced_speed,"0.97",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1020545201",s,position_lat,"549060096",semicircles,position_long,"-1419061248",semicircles,altitude,"134.0",m,enhanced_altitude,"134.0",m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1020545203",s,distance,"29.9",m,unknown,"578034",,unknown,"840336",,speed,"0.97",m/s,enhanced_speed,"0.97",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1020545203",s,position_lat,"549060160",semicircles,position_long,"-1419061248",semicircles,altitude,"134.0",m,enhanced_altitude,"134.0",m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1020545205",s,distance,"29.9",m,unknown,"646412",,unknown,"840336",,speed,"0.0",m/s,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1020545205",s,position_lat,"549060160",semicircles,position_long,"-1419061248",semicircles,altitude,"133.0",m,enhanced_altitude,"133.0",m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1020545207",s,distance,"29.9",m,unknown,"714796",,unknown,"840336",,speed,"0.97",m/s,enhanced_speed,"0.97",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1020545207",s,position_lat,"549060160",semicircles,position_long,"-1419061248",semicircles,altitude,"132.0",m,enhanced_altitude,"132.0",m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1020545209",s,distance,"29.9",m,unknown,"783699",,unknown,"840336",,speed,"0.97",m/s,enhanced_speed,"0.97",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1020545209",s,position_lat,"549060160",semicircles,position_long,"-1419061248",semicircles,altitude,"131.0",m,enhanced_altitude,"131.0",m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1020545211",s,distance,"29.9",m,unknown,"851788",,unknown,"840336",,speed,"1.06",m/s,enhanced_speed,"1.06",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1020545211",s,position_lat,"549060736",semicircles,position_long,"-1419060992",semicircles,altitude,"132.0",m,enhanced_altitude,"132.0",m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1020545213",s,distance,"40.7",m,unknown,"676132",,unknown,"456621",,speed,"2.19",m/s,enhanced_speed,"2.19",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1020545213",s,position_lat,"549062336",semicircles,position_long,"-1419059328",semicircles,altitude,"133.0",m,enhanced_altitude,"133.0",m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1020545215",s,distance,"43.4",m,unknown,"681198",,unknown,"456621",,speed,"0.36",m/s,enhanced_speed,"0.36",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1020545215",s,position_lat,"549062656",semicircles,position_long,"-1419059712",semicircles,altitude,"134.0",m,enhanced_altitude,"134.0",m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1020545217",s,distance,"45.5",m,unknown,"694927",,unknown,"456621",,speed,"0.41",m/s,enhanced_speed,"0.41",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1020545217",s,position_lat,"549062848",semicircles,position_long,"-1419059712",semicircles,altitude,"135.0",m,enhanced_altitude,"135.0",m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1020545219",s,distance,"49.1",m,unknown,"685400",,unknown,"456621",,speed,"0.25",m/s,enhanced_speed,"0.25",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1020545219",s,position_lat,"549063232",semicircles,position_long,"-1419059456",semicircles,altitude,"136.0",m,enhanced_altitude,"136.0",m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,9,record,timestamp,"1020545221",s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1020545221",s,distance,"54.5",m,unknown,"655308",,unknown,"456621",,speed,"0.15",m/s,enhanced_speed,"0.15",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1020545221",s,position_lat,"549063616",semicircles,position_long,"-1419058816",semicircles,altitude,"138.0",m,enhanced_altitude,"138.0",m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1020545223",s,distance,"64.0",m,unknown,"589970",,unknown,"456621",,speed,"0.1",m/s,enhanced_speed,"0.1",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1020545223",s,position_lat,"549064192",semicircles,position_long,"-1419057792",semicircles,altitude,"139.0",m,enhanced_altitude,"139.0",m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1020545225",s,distance,"78.3",m,unknown,"508130",,unknown,"456621",,speed,"0.36",m/s,enhanced_speed,"0.36",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1020545225",s,position_lat,"549065088",semicircles,position_long,"-1419056000",semicircles,altitude,"140.0",m,enhanced_altitude,"140.0",m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1020545227",s,distance,"92.4",m,unknown,"453309",,unknown,"456621",,speed,"0.41",m/s,enhanced_speed,"0.41",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1020545227",s,position_lat,"549065728",semicircles,position_long,"-1419053952",semicircles,altitude,"141.0",m,enhanced_altitude,"141.0",m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1020545229",s,distance,"101.7",m,unknown,"431965",,unknown,"456621",,speed,"0.25",m/s,enhanced_speed,"0.25",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1020545229",s,position_lat,"549066240",semicircles,position_long,"-1419052544",semicircles,altitude,"143.0",m,enhanced_altitude,"143.0",m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1020545231",s,distance,"106.5",m,unknown,"431778",,unknown,"456621",,speed,"0.1",m/s,enhanced_speed,"0.1",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1020545231",s,position_lat,"549066432",semicircles,position_long,"-1419051776",semicircles,altitude,"144.0",m,enhanced_altitude,"144.0",m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1020545234",s,distance,"110.4",m,unknown,"434971",,unknown,"456621",,speed,"0.1",m/s,enhanced_speed,"0.1",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1020545234",s,position_lat,"549066624",semicircles,position_long,"-1419051392",semicircles,altitude,"144.0",m,enhanced_altitude,"144.0",m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1020545236",s,distance,"117.0",m,unknown,"428082",,unknown,"456621",,speed,"0.15",m/s,enhanced_speed,"0.15",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1020545236",s,position_lat,"549066816",semicircles,position_long,"-1419050496",semicircles,altitude,"145.0",m,enhanced_altitude,"145.0",m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1020545238",s,distance,"121.2",m,unknown,"430107",,unknown,"456621",,speed,"0.2",m/s,enhanced_speed,"0.2",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
